Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
184	623	0	1.23476659	-1.94223905e-06	-1.95992738e-06	-4.79112515e-06	-5.38912423e-07	4.11631129e-07	0.00313854069	0	0	0	0	0	3
185	626	0	1.24147728	-1.3856422e-06	-1.93294025e-06	-4.79112515e-06	-5.38912423e-07	4.33723484e-07	0.00313603081	0	0	0	0	0	3
186	629	0	1.24818796	-7.72437059e-07	-1.90958483e-06	-4.79112515e-06	-5.38912423e-07	4.57078903e-07	0.00313073976	0	0	0	0	0	3
187	633	0	1.25489865	-3.351457e-06	-1.93409301e-06	-4.79112515e-06	-5.38912423e-07	4.57078903e-07	0.00312566967	0	0	0	0	0	3
188	636	0	1.26160934	-1.12181777e-06	-1.91938823e-06	-4.79112515e-06	-5.38912423e-07	4.57078903e-07	0.00312350787	0	0	0	0	0	3
189	639	0	1.26832003	-9.17737311e-07	-1.90783248e-06	-4.79112515e-06	-5.38912423e-07	4.58831247e-07	0.00312225852	0	0	0	0	0	3
190	643	0	1.27503072	-1.79197528e-06	-1.91603923e-06	-4.79112515e-06	-5.38912423e-07	4.58831247e-07	0.00311745575	0	0	0	0	0	3
191	646	0	1.2817414	-1.69029216e-06	-1.91539403e-06	-4.79112515e-06	-5.38912423e-07	4.58831247e-07	0.00311169822	0	0	0	0	0	3
192	650	0	1.28845209	-1.03447151e-06	-1.89154554e-06	-4.79112515e-06	-5.38912423e-07	4.75118191e-07	0.00311198462	0	0	0	0	0	3
193	654	0	1.29516278	-1.75467413e-06	-1.90350778e-06	-4.79112515e-06	-5.38912423e-07	4.75118191e-07	0.00310536247	0	0	0	0	0	3
194	657	0	1.30187347	-1.31167948e-06	-1.8992672e-06	-4.79112515e-06	-5.38912423e-07	4.75118191e-07	0.00310095315	0	0	0	0	0	3
195	660	0	1.30858416	-1.22548579e-06	-1.89489178e-06	-4.79112515e-06	-5.38912423e-07	4.75118191e-07	0.00310371703	0	0	0	0	0	3
196	664	0	1.31529484	-1.56809444e-06	-1.89623756e-06	-4.79112515e-06	-5.38912423e-07	4.75118191e-07	0.00309811106	0	0	0	0	0	3
197	667	0	1.32200553	-1.42189186e-06	-1.89112544e-06	-4.79112515e-06	-5.38912423e-07	4.75538289e-07	0.00309664175	0	0	0	0	0	3
198	670	0	1.32871622	-1.19662187e-06	-1.88388606e-06	-4.79112515e-06	-5.38912423e-07	4.82777673e-07	0.00309999496	0	0	0	0	0	3
199	673	0	1.33542691	-2.6926236e-06	-1.88231866e-06	-4.79112515e-06	-5.38912423e-07	4.84345068e-07	0.00309664141	0	0	0	0	0	3
200	676	0	1.3421376	-1.09315744e-06	-1.86975429e-06	-4.79112515e-06	-5.38912423e-07	4.96909443e-07	0.00309999508	0	0	0	0	0	3
201	682	0	1.34884828	-8.33102003e-07	-1.85553869e-06	-4.79112515e-06	-5.38912423e-07	5.11125041e-07	0.00310111831	0	0	0	0	0	3
202	685	0	1.35555897	-2.84493178e-06	-1.85384842e-06	-4.79112515e-06	-5.38912423e-07	5.12815313e-07	0.00309940802	0	0	0	0	0	3
203	688	0	1.36226966	-2.08431807e-06	-1.84181976e-06	-4.79112515e-06	-5.38912423e-07	5.24843969e-07	0.00309803008	0	0	0	0	0	3
204	692	0	1.36898035	-9.64397279e-07	-1.83215799e-06	-4.79112515e-06	-5.38912423e-07	5.34505742e-07	0.0030977503	0	0	0	0	0	3
205	696	0	1.37569104	-3.73718097e-06	-1.86724777e-06	-4.79112515e-06	-5.38912423e-07	5.34505742e-07	0.00309893703	0	0	0	0	0	3
206	700	0	1.38240172	-1.07931594e-06	-1.83630941e-06	-4.79112515e-06	-5.38912423e-07	5.34505742e-07	0.00309625813	0	0	0	0	0	3
207	704	0	1.38911241	-1.10448971e-06	-1.83655201e-06	-4.79112515e-06	-5.38912423e-07	5.34505742e-07	0.00309639844	0	0	0	0	0	3
208	707	0	1.3958231	-2.51529896e-06	-1.83445279e-06	-4.79112515e-06	-5.38912423e-07	5.34505742e-07	0.00309815557	0	0	0	0	0	3
